"id";"Gender";"Age";"Driving_License";"Region_Code";"Previously_Insured";"Vehicle_Age";"Vehicle_Damage";"Annual_Premium";"Policy_Sales_Channel";"Vintage";"Response"
51762;"Male";55;1;46;1;"1-2 Year";"No";30558;26;54;0
51763;"Female";47;1;8;0;"1-2 Year";"Yes";32972;26;136;0
51764;"Female";37;1;28;0;"1-2 Year";"Yes";27684;124;177;1
51765;"Male";27;1;30;1;"< 1 Year";"No";28079;152;203;0
51766;"Female";49;1;41;0;"1-2 Year";"Yes";47770;26;231;1
51767;"Female";23;1;8;0;"< 1 Year";"Yes";36957;26;143;0
51768;"Female";30;1;28;0;"< 1 Year";"Yes";34039;26;145;0
51769;"Female";32;1;28;0;"1-2 Year";"Yes";36458;122;103;1
51770;"Male";23;1;41;1;"< 1 Year";"No";35423;152;249;0
51771;"Male";63;1;28;1;"1-2 Year";"Yes";44365;124;98;0
51772;"Male";26;1;35;1;"< 1 Year";"No";19065;152;252;0
51773;"Female";21;1;46;1;"< 1 Year";"No";33880;152;197;0
51774;"Female";23;1;37;1;"< 1 Year";"No";43156;152;201;0
51775;"Female";33;1;49;0;"1-2 Year";"Yes";45016;124;232;0
51776;"Female";38;1;8;0;"> 2 Years";"Yes";2630;19;52;0
51777;"Male";20;1;3;1;"< 1 Year";"No";43213;160;174;0
51778;"Male";24;1;50;1;"< 1 Year";"No";38439;152;93;0
51779;"Male";67;1;28;1;"1-2 Year";"No";29317;4;35;0
51780;"Male";46;1;1;0;"1-2 Year";"Yes";2630;124;282;0
51781;"Female";22;1;28;0;"< 1 Year";"Yes";48409;152;44;1
51782;"Female";21;1;28;0;"< 1 Year";"Yes";50826;26;78;0
51783;"Female";29;1;2;0;"< 1 Year";"Yes";33307;152;218;0
51784;"Male";45;1;15;0;"1-2 Year";"Yes";33418;124;121;1
51785;"Female";23;1;13;1;"< 1 Year";"No";31599;152;99;0
51786;"Female";23;1;9;1;"< 1 Year";"No";23807;152;121;0
51787;"Female";36;1;31;0;"1-2 Year";"Yes";2630;26;248;0
51788;"Female";69;1;17;1;"< 1 Year";"No";33241;152;254;0
51789;"Male";40;1;8;0;"1-2 Year";"Yes";22985;26;257;1
51790;"Female";39;1;45;1;"1-2 Year";"No";32267;152;444;0
51791;"Female";51;1;28;0;"1-2 Year";"Yes";33677;124;167;1
51792;"Female";21;1;8;1;"< 1 Year";"No";34368;152;170;0
51793;"Male";45;1;28;0;"> 2 Years";"Yes";53700;124;160;1
51794;"Female";23;1;32;1;"< 1 Year";"No";28871;152;296;0
51795;"Male";88;1;8;0;"1-2 Year";"Yes";36840;156;210;1
51796;"Male";22;1;46;1;"< 1 Year";"No";21470;152;182;0
51797;"Male";41;1;11;0;"1-2 Year";"Yes";32927;155;258;1
51798;"Female";58;1;28;0;"> 2 Years";"Yes";2630;122;267;1
51799;"Male";34;1;15;0;"1-2 Year";"Yes";2630;154;292;1
51800;"Female";26;1;28;0;"< 1 Year";"Yes";78268;124;264;0
51801;"Male";25;1;37;0;"< 1 Year";"No";27277;152;85;0
51802;"Male";26;1;36;0;"< 1 Year";"Yes";36312;152;84;0
51803;"Female";43;1;50;1;"1-2 Year";"No";45658;8;572;0
51804;"Male";50;1;50;1;"1-2 Year";"Yes";30299;4;105;0
51805;"Male";31;1;21;1;"1-2 Year";"No";29373;124;87;0
51806;"Female";25;1;41;1;"< 1 Year";"No";27539;152;42;0
51807;"Female";48;0;46;0;"1-2 Year";"No";2630;26;144;0
51808;"Female";33;1;47;0;"< 1 Year";"Yes";31317;152;124;0
51809;"Female";32;1;28;0;"1-2 Year";"Yes";57392;26;13;0
51810;"Female";30;1;10;1;"< 1 Year";"No";2630;152;258;0
51811;"Male";83;1;28;0;"1-2 Year";"Yes";22142;26;55;1
51812;"Female";25;1;14;0;"< 1 Year";"Yes";31716;152;171;1
51813;"Male";55;1;28;0;"1-2 Year";"Yes";48004;26;273;0
51814;"Female";28;1;40;0;"< 1 Year";"Yes";37374;152;191;0
51815;"Male";51;1;28;0;"1-2 Year";"Yes";61810;26;120;1
51816;"Male";45;1;29;0;"1-2 Year";"No";41033;26;46;0
51817;"Female";27;1;36;1;"< 1 Year";"No";34684;152;61;0
51818;"Female";20;1;10;0;"< 1 Year";"Yes";2630;160;664;1
51819;"Male";43;1;28;1;"1-2 Year";"No";2630;26;116;0
51820;"Female";72;1;22;1;"1-2 Year";"No";37336;26;235;0
51821;"Male";46;1;28;0;"1-2 Year";"Yes";40799;26;70;1
51822;"Female";25;1;8;1;"< 1 Year";"No";36833;151;44;0
51823;"Male";48;0;28;0;"1-2 Year";"No";53236;26;123;0
51824;"Female";25;1;11;1;"< 1 Year";"No";31918;152;122;0
51825;"Female";28;1;33;0;"< 1 Year";"Yes";47827;155;49;1
51826;"Female";95;1;6;0;"1-2 Year";"Yes";26927;26;174;1
51827;"Male";28;1;28;0;"< 1 Year";"Yes";48345;124;144;0
51828;"Male";36;1;28;0;"1-2 Year";"Yes";37609;124;56;1
51829;"Male";33;1;28;0;"1-2 Year";"Yes";34288;124;147;1
51830;"Female";42;1;28;1;"1-2 Year";"No";34102;124;47;0
51831;"Female";38;1;46;1;"1-2 Year";"No";21109;124;226;0
51832;"Male";22;1;6;1;"< 1 Year";"No";48229;152;35;0
51833;"Female";84;1;9;1;"< 1 Year";"No";31774;151;263;0
51834;"Female";55;1;28;0;"> 2 Years";"Yes";36181;156;110;0
51835;"Male";36;1;20;0;"1-2 Year";"Yes";30606;124;50;0
51836;"Male";48;1;28;0;"> 2 Years";"Yes";40105;25;560;1
51837;"Male";30;1;28;1;"< 1 Year";"No";48187;152;294;0
51838;"Female";42;1;28;0;"1-2 Year";"No";25713;124;276;0
51839;"Male";72;1;3;0;"1-2 Year";"Yes";35830;26;115;1
51840;"Male";81;1;11;1;"< 1 Year";"No";58921;152;245;0
51841;"Male";32;1;36;0;"1-2 Year";"Yes";2630;124;219;0
51842;"Male";54;1;50;0;"1-2 Year";"Yes";44727;25;292;0
51843;"Male";24;1;35;1;"< 1 Year";"No";40930;152;37;0
51844;"Female";99;1;29;0;"1-2 Year";"Yes";41618;154;263;1
51845;"Male";60;1;46;0;"> 2 Years";"Yes";35504;124;3211;1
51846;"Female";27;1;28;1;"< 1 Year";"No";48081;152;147;0
51847;"Female";42;1;15;0;"1-2 Year";"Yes";25595;26;274;1
51848;"Female";74;1;30;1;"< 1 Year";"No";34673;160;100;0
51849;"Male";38;1;50;1;"1-2 Year";"No";34163;8;76;0
51850;"Male";56;0;15;0;"1-2 Year";"No";39055;124;263;0
51851;"Male";45;1;28;0;"1-2 Year";"Yes";35611;124;342;0
51852;"Male";63;1;30;0;"1-2 Year";"Yes";41468;152;247;0
51853;"Female";49;1;28;0;"1-2 Year";"Yes";57554;122;291;0
51854;"Male";59;1;48;0;"1-2 Year";"Yes";2630;15;237;1
51855;"Female";29;1;28;1;"< 1 Year";"No";48583;52;173;0
51856;"Female";25;1;9;0;"< 1 Year";"Yes";48951;152;233;1
51857;"Male";21;1;46;1;"< 1 Year";"No";49230;160;187;0
51858;"Female";44;0;43;0;"1-2 Year";"No";2630;156;16;0
51859;"Female";22;1;35;0;"< 1 Year";"No";2630;160;201;0
51860;"Male";31;1;44;0;"1-2 Year";"Yes";2630;156;209;0
51861;"Female";48;1;13;1;"1-2 Year";"No";28652;124;2565;0
51862;"Male";29;1;7;0;"< 1 Year";"Yes";2630;152;79;1
51863;"Male";76;1;28;1;"1-2 Year";"No";2630;124;137;0
51864;"Female";47;1;45;1;"1-2 Year";"Yes";26380;157;4000;0
51865;"Male";75;1;28;0;"< 1 Year";"No";36340;152;157;0
51866;"Female";38;1;46;0;"1-2 Year";"Yes";23231;124;39;1
51867;"Female";41;1;41;0;"1-2 Year";"No";2630;124;12;0
51868;"Male";67;1;28;0;"1-2 Year";"Yes";49507;26;200;0
51869;"Male";65;0;31;0;"1-2 Year";"No";2630;163;244;0
51870;"Male";65;1;41;0;"< 1 Year";"Yes";60526;12;93;1
51871;"Male";47;1;8;0;"1-2 Year";"Yes";32853;26;116;1
51872;"Male";53;1;8;1;"1-2 Year";"No";34263;124;157;0
51873;"Female";67;1;13;1;"1-2 Year";"No";2630;26;32;0
51874;"Male";33;1;33;0;"1-2 Year";"Yes";31888;132;107;0
51875;"Female";43;1;28;0;"1-2 Year";"Yes";36546;124;28;1
51876;"Female";24;1;8;1;"< 1 Year";"No";42305;152;265;0
51877;"Male";85;1;11;0;"< 1 Year";"No";26855;152;224;0
51878;"Male";33;1;26;0;"1-2 Year";"Yes";36443;26;87;0
51879;"Male";22;1;50;1;"< 1 Year";"No";38164;152;19;0
51880;"Male";33;1;28;0;"1-2 Year";"Yes";25963;124;262;1
51881;"Female";24;1;41;0;"< 1 Year";"Yes";37628;152;103;1
51882;"Female";42;1;28;0;"1-2 Year";"Yes";44627;124;167;1
51883;"Male";32;1;13;1;"< 1 Year";"No";34577;152;245;0
51884;"Female";21;1;11;0;"< 1 Year";"Yes";41329;160;1368;0
51885;"Male";23;1;45;0;"< 1 Year";"No";2630;26;210;0
51886;"Male";58;1;28;1;"1-2 Year";"No";2630;26;219;0
51887;"Female";24;1;37;0;"< 1 Year";"Yes";2630;152;550;1
51888;"Male";23;1;47;0;"< 1 Year";"Yes";54264;26;119;0
51889;"Female";25;1;41;1;"< 1 Year";"No";41794;152;140;0
51890;"Female";98;1;39;0;"1-2 Year";"Yes";2630;124;246;0
51891;"Male";27;1;37;1;"< 1 Year";"No";2630;152;105;0
51892;"Female";36;1;28;1;"1-2 Year";"No";28354;156;13;0
51893;"Male";22;1;27;0;"< 1 Year";"Yes";2630;152;27;1
51894;"Female";25;1;45;1;"< 1 Year";"No";26501;152;135;0
51895;"Male";24;1;14;1;"< 1 Year";"No";17640;152;272;0
51896;"Female";41;1;35;0;"1-2 Year";"Yes";39600;88;186;0
51897;"Male";50;1;28;0;"> 2 Years";"Yes";44024;29;124;1
51898;"Female";102;1;28;0;"1-2 Year";"Yes";51224;26;194;0
51899;"Male";40;1;28;1;"1-2 Year";"No";24705;124;11;0
51900;"Male";42;1;37;0;"1-2 Year";"Yes";30547;152;229;0
51901;"Male";66;1;46;0;"1-2 Year";"Yes";26333;30;270;0
51902;"Male";44;1;25;1;"1-2 Year";"No";22651;152;222;0
51903;"Male";39;1;50;1;"1-2 Year";"No";28999;18;63;0
51904;"Male";41;1;8;0;"1-2 Year";"No";58501;124;58;0
51905;"Male";49;1;18;0;"1-2 Year";"Yes";49840;26;95;1
51906;"Female";34;1;28;0;"1-2 Year";"Yes";36102;152;180;0
51907;"Female";49;1;28;0;"1-2 Year";"Yes";37658;26;49;1
51908;"Male";34;1;24;0;"1-2 Year";"No";39223;122;37;0
51909;"Male";38;1;41;1;"1-2 Year";"No";37344;26;219;0
51910;"Male";45;1;41;1;"1-2 Year";"No";30966;26;236;0
51911;"Male";48;1;43;0;"1-2 Year";"Yes";2630;124;71;1
51912;"Female";54;1;11;0;"1-2 Year";"Yes";31760;157;205;1
51913;"Female";27;1;28;1;"< 1 Year";"No";2630;159;163;0
51914;"Female";23;1;32;1;"< 1 Year";"No";18818;152;156;0
51915;"Male";22;1;13;1;"< 1 Year";"No";31852;152;49;0
51916;"Female";43;1;41;0;"1-2 Year";"Yes";40724;124;296;1
51917;"Female";37;1;28;0;"1-2 Year";"Yes";39263;152;42;0
51918;"Female";62;1;50;0;"1-2 Year";"Yes";52127;26;154;1
51919;"Male";22;1;7;1;"< 1 Year";"No";2630;160;60;0
51920;"Male";53;1;28;1;"1-2 Year";"No";31808;26;252;0
51921;"Female";91;1;41;0;"1-2 Year";"Yes";2630;157;181;1
51922;"Female";28;1;30;1;"< 1 Year";"No";25765;152;275;0
51923;"Female";26;1;32;1;"< 1 Year";"No";26869;152;174;0
51924;"Female";33;1;28;1;"1-2 Year";"No";32288;125;201;0
51925;"Female";53;1;47;1;"1-2 Year";"No";41618;16;184;0
51926;"Male";49;1;37;0;"1-2 Year";"Yes";37314;124;84;0
51927;"Female";25;1;16;1;"< 1 Year";"No";29229;152;272;0
51928;"Male";50;1;28;0;"1-2 Year";"Yes";40443;156;186;1
51929;"Male";33;1;28;1;"1-2 Year";"No";28059;124;291;0
51930;"Male";80;1;28;1;"1-2 Year";"No";47868;122;95;0
51931;"Male";32;1;37;0;"< 1 Year";"Yes";2630;152;245;0
51932;"Male";31;0;30;0;"< 1 Year";"No";21494;152;181;0
51933;"Female";50;1;8;0;"1-2 Year";"Yes";50581;7;279;1
51934;"Male";51;1;28;1;"1-2 Year";"No";41019;26;138;0
51935;"Male";24;1;45;1;"< 1 Year";"No";27373;152;153;0
51936;"Male";55;1;36;0;"> 2 Years";"Yes";34837;124;3564;0
51937;"Male";25;1;33;1;"< 1 Year";"No";28388;152;187;0
51938;"Male";115;1;48;0;"1-2 Year";"Yes";2630;26;26;1
51939;"Male";47;1;38;0;"1-2 Year";"Yes";44628;26;167;1
51940;"Female";25;1;11;1;"< 1 Year";"No";39669;152;22;0
51941;"Male";45;1;28;0;"1-2 Year";"Yes";50521;26;161;1
51942;"Female";33;1;38;0;"< 1 Year";"Yes";31101;124;283;0
51943;"Female";65;1;28;1;"1-2 Year";"No";26252;124;222;0
51944;"Male";23;1;45;0;"< 1 Year";"Yes";27079;151;224;0
51945;"Female";75;1;29;1;"< 1 Year";"No";42476;152;168;0
51946;"Female";28;1;28;0;"1-2 Year";"Yes";33759;154;4624;0
51947;"Male";43;1;50;1;"1-2 Year";"Yes";29633;26;160;0
51948;"Male";48;1;28;1;"1-2 Year";"No";29134;26;182;0
51949;"Male";54;0;35;0;"1-2 Year";"No";28791;124;111;0
51950;"Male";49;1;8;0;"1-2 Year";"Yes";34301;157;255;1
51951;"Male";52;1;15;0;"1-2 Year";"Yes";50711;152;273;1
51952;"Female";81;1;21;1;"< 1 Year";"No";34100;160;236;0
51953;"Female";25;1;37;0;"< 1 Year";"No";33354;152;255;0
51954;"Male";22;1;47;0;"< 1 Year";"No";32982;152;134;0
51955;"Female";49;1;15;0;"1-2 Year";"Yes";40374;124;63;0
51956;"Female";22;1;47;1;"< 1 Year";"No";41420;152;276;0
51957;"Female";34;1;28;0;"1-2 Year";"Yes";40181;124;275;0
51958;"Female";35;1;41;0;"1-2 Year";"Yes";36469;124;203;1
51959;"Female";21;1;28;1;"< 1 Year";"No";2630;159;25;0
51960;"Male";24;1;41;1;"< 1 Year";"No";37890;152;203;0
51961;"Male";37;1;28;0;"1-2 Year";"No";32048;26;194;0
51962;"Female";67;1;28;1;"1-2 Year";"No";49472;64;53;0
51963;"Male";46;1;28;0;"1-2 Year";"Yes";37328;155;41;1
51964;"Male";59;1;28;0;"1-2 Year";"Yes";49602;124;229;0
51965;"Male";44;1;28;0;"1-2 Year";"Yes";47688;26;118;0
51966;"Female";28;1;28;0;"< 1 Year";"Yes";39204;152;41;0
51967;"Female";26;1;2;1;"< 1 Year";"No";14752;151;113;0
51968;"Male";42;1;28;0;"1-2 Year";"Yes";37044;124;110;0
51969;"Female";49;1;28;0;"1-2 Year";"No";33334;157;240;1
51970;"Male";42;1;13;0;"1-2 Year";"Yes";44820;26;15;0
51971;"Male";29;1;50;1;"< 1 Year";"No";72158;152;286;0
51972;"Male";52;1;31;1;"1-2 Year";"No";2630;26;3405;0
51973;"Male";24;1;35;1;"< 1 Year";"No";31382;160;290;0
51974;"Male";38;1;28;0;"1-2 Year";"Yes";40223;124;238;1
51975;"Male";71;1;28;0;"1-2 Year";"Yes";34143;23;19;0
51976;"Female";84;1;27;0;"1-2 Year";"Yes";2630;156;115;1
51977;"Female";65;1;28;0;"1-2 Year";"Yes";68372;26;282;0
51978;"Female";70;1;35;0;"1-2 Year";"Yes";39656;122;237;0
51979;"Female";44;1;47;0;"1-2 Year";"Yes";26365;124;74;0
51980;"Female";43;1;28;0;"1-2 Year";"Yes";44157;26;96;0
51981;"Male";27;1;28;1;"< 1 Year";"No";27303;152;64;0
51982;"Female";23;1;30;1;"< 1 Year";"No";30207;152;92;0
51983;"Male";86;1;38;0;"1-2 Year";"Yes";26297;124;291;1
51984;"Male";52;1;28;0;"1-2 Year";"Yes";41740;124;695;0
51985;"Female";38;1;11;1;"1-2 Year";"No";28135;156;270;1
51986;"Female";41;1;28;0;"1-2 Year";"Yes";2630;13;34;0
51987;"Male";42;1;28;0;"1-2 Year";"Yes";47679;124;112;0
51988;"Female";25;1;8;0;"1-2 Year";"Yes";32988;124;37;0
51989;"Male";27;1;41;0;"< 1 Year";"Yes";28789;152;113;1
51990;"Female";23;1;18;1;"< 1 Year";"No";2630;160;228;0
51991;"Male";26;1;28;0;"1-2 Year";"Yes";34404;124;108;0
51992;"Male";27;1;28;1;"< 1 Year";"No";38744;152;26;0
51993;"Male";65;1;21;0;"1-2 Year";"Yes";41452;26;298;0
51994;"Male";48;1;11;0;"1-2 Year";"Yes";54233;124;237;1
51995;"Female";27;1;8;1;"< 1 Year";"No";40838;152;129;0
51996;"Female";20;1;24;0;"< 1 Year";"Yes";15618;160;61;0
51997;"Female";20;1;2;0;"< 1 Year";"Yes";32440;160;190;0
51998;"Female";34;1;18;1;"1-2 Year";"No";22012;152;293;0
51999;"Female";22;1;28;1;"< 1 Year";"No";61232;152;219;0
52000;"Male";24;1;10;1;"< 1 Year";"No";25358;152;178;0
52001;"Female";22;1;43;1;"< 1 Year";"No";21260;152;83;0
52002;"Female";64;1;28;0;"> 2 Years";"Yes";39314;26;83;0
52003;"Male";107;1;8;1;"1-2 Year";"No";34243;124;21;0
52004;"Male";26;1;8;1;"< 1 Year";"No";28723;152;13;0
52005;"Female";103;1;21;1;"1-2 Year";"No";28641;26;152;0
52006;"Male";23;1;30;1;"< 1 Year";"No";30236;152;134;0
52007;"Female";23;1;15;1;"< 1 Year";"No";28502;152;4656;0
52008;"Male";45;0;8;0;"1-2 Year";"No";38409;26;248;0
52009;"Female";22;1;29;1;"< 1 Year";"No";48091;152;219;0
52010;"Female";53;1;28;1;"1-2 Year";"No";53411;26;25;0
52011;"Female";31;1;28;0;"1-2 Year";"Yes";46821;26;80;0
52012;"Male";26;1;28;0;"1-2 Year";"Yes";55701;124;266;1
52013;"Female";53;1;28;0;"1-2 Year";"Yes";49091;26;178;0
52014;"Female";25;1;46;0;"1-2 Year";"Yes";25304;155;269;0
52015;"Male";23;1;36;0;"< 1 Year";"Yes";2630;163;25;1
52016;"Female";42;1;28;0;"> 2 Years";"Yes";41018;122;180;0
52017;"Female";60;1;28;0;"1-2 Year";"Yes";53178;26;79;0
52018;"Female";48;1;28;0;"1-2 Year";"Yes";31349;122;351;0
52019;"Male";83;1;21;1;"< 1 Year";"No";2630;152;68;0
52020;"Female";26;1;50;0;"< 1 Year";"No";25834;152;66;0
52021;"Male";26;1;10;1;"< 1 Year";"No";22501;152;164;0
52022;"Male";35;1;7;0;"1-2 Year";"Yes";43821;26;61;1
52023;"Male";23;1;29;1;"< 1 Year";"No";36894;152;71;0
52024;"Female";39;1;28;0;"1-2 Year";"Yes";29341;61;44;0
52025;"Female";72;1;27;1;"1-2 Year";"No";2630;26;47;0
52026;"Female";42;1;28;0;"1-2 Year";"Yes";37779;29;25;1
52027;"Male";41;1;30;0;"1-2 Year";"Yes";2630;157;168;0
52028;"Female";66;0;28;0;"1-2 Year";"No";2630;156;103;0
52029;"Male";25;1;21;1;"< 1 Year";"No";21364;152;259;0
52030;"Female";90;1;30;0;"< 1 Year";"Yes";2630;152;225;1
52031;"Female";22;1;12;1;"< 1 Year";"No";38874;152;83;0
52032;"Male";49;1;3;1;"1-2 Year";"No";2630;26;49;0
52033;"Male";47;1;35;1;"1-2 Year";"No";23053;124;106;0
52034;"Female";20;1;50;0;"< 1 Year";"Yes";27832;160;209;0
52035;"Male";25;1;50;1;"< 1 Year";"No";55851;152;90;0
52036;"Female";57;1;6;1;"1-2 Year";"No";30665;152;261;0
52037;"Male";53;0;7;0;"1-2 Year";"No";48346;124;251;0
52038;"Male";49;1;48;0;"1-2 Year";"Yes";2630;26;272;1
52039;"Male";25;1;8;0;"< 1 Year";"Yes";28233;124;123;1
52040;"Female";43;1;7;0;"1-2 Year";"Yes";60580;26;97;1
52041;"Female";57;1;21;0;"1-2 Year";"Yes";28515;152;111;0
52042;"Female";100;1;9;0;"1-2 Year";"Yes";29727;124;159;0
52043;"Male";29;1;8;1;"< 1 Year";"No";2630;152;1890;0
52044;"Male";33;1;11;0;"< 1 Year";"No";26193;152;21;0
52045;"Female";39;1;28;0;"1-2 Year";"Yes";41878;26;199;1
52046;"Female";38;0;50;0;"1-2 Year";"No";34982;26;100;0
52047;"Male";32;1;50;1;"< 1 Year";"No";25484;152;214;0
52048;"Male";30;1;29;1;"< 1 Year";"No";35688;152;35;0
52049;"Female";23;1;33;1;"< 1 Year";"No";29829;152;144;0
52050;"Male";53;1;22;0;"1-2 Year";"Yes";19593;26;3036;0
52051;"Female";44;1;28;0;"1-2 Year";"Yes";37186;13;241;0
52052;"Female";45;1;50;1;"1-2 Year";"Yes";2630;160;288;0
52053;"Male";58;1;8;1;"1-2 Year";"No";36771;26;265;0
52054;"Female";34;1;46;1;"< 1 Year";"No";2630;152;255;0
52055;"Male";21;1;8;0;"1-2 Year";"Yes";36431;124;77;0
52056;"Male";27;1;4;1;"< 1 Year";"No";15632;154;153;0
52057;"Female";50;1;28;0;"1-2 Year";"Yes";49405;26;34;1
52058;"Male";48;0;28;0;"1-2 Year";"No";2630;124;51;0
52059;"Female";41;1;46;0;"1-2 Year";"No";23364;163;3510;1
52060;"Female";32;1;28;0;"1-2 Year";"Yes";30067;124;260;0
52061;"Female";44;1;41;0;"1-2 Year";"Yes";28431;124;178;0
52062;"Male";43;1;33;0;"1-2 Year";"Yes";48840;124;249;1
52063;"Male";40;1;18;0;"1-2 Year";"Yes";26025;163;139;1
52064;"Male";28;1;28;0;"< 1 Year";"Yes";56208;124;190;1
52065;"Female";21;1;36;1;"< 1 Year";"No";31748;160;259;0
52066;"Male";24;1;15;0;"< 1 Year";"Yes";31434;160;266;0
52067;"Male";56;1;3;0;"1-2 Year";"Yes";23585;124;3302;0
52068;"Male";71;1;46;1;"1-2 Year";"No";24336;30;224;0
52069;"Male";55;1;29;0;"1-2 Year";"Yes";32232;122;23;1
52070;"Male";53;1;28;1;"1-2 Year";"No";30516;124;269;0
52071;"Male";70;1;8;0;"1-2 Year";"Yes";26835;26;295;0
52072;"Male";25;1;21;1;"< 1 Year";"No";25130;152;32;0
52073;"Female";27;1;8;1;"< 1 Year";"No";33797;152;116;0
52074;"Female";22;1;15;0;"< 1 Year";"Yes";53906;152;3630;0
52075;"Female";34;1;28;0;"1-2 Year";"Yes";55978;122;194;1
52076;"Male";32;1;6;0;"1-2 Year";"Yes";14573;124;106;1
52077;"Female";72;1;28;0;"1-2 Year";"Yes";34895;26;35;1
52078;"Female";48;0;8;1;"1-2 Year";"No";56843;26;266;0
52079;"Male";33;1;28;1;"< 1 Year";"No";23756;152;226;0
52080;"Male";75;1;0;0;"1-2 Year";"Yes";2630;26;119;0
52081;"Female";20;1;42;0;"< 1 Year";"Yes";31919;160;243;0
52082;"Male";63;1;28;1;"1-2 Year";"No";45505;157;115;0
52083;"Male";77;1;48;1;"1-2 Year";"No";2630;26;250;0
52084;"Male";40;1;41;1;"1-2 Year";"No";38029;124;209;0
52085;"Female";39;1;8;0;"1-2 Year";"Yes";2630;26;220;1
52086;"Female";45;1;46;1;"1-2 Year";"No";27201;26;51;0
52087;"Male";52;1;28;0;"> 2 Years";"Yes";45849;26;173;1
52088;"Male";52;1;7;1;"1-2 Year";"No";69072;26;38;0
52089;"Male";22;1;35;1;"< 1 Year";"No";28547;152;268;0
52090;"Female";74;1;28;0;"1-2 Year";"Yes";34885;44;118;1
52091;"Female";32;1;28;0;"1-2 Year";"Yes";40850;124;236;1
52092;"Female";66;1;36;0;"1-2 Year";"Yes";2630;163;1911;1
52093;"Male";60;1;15;0;"> 2 Years";"Yes";34494;26;124;1
52094;"Female";30;1;28;1;"< 1 Year";"No";37527;152;78;0
52095;"Female";24;1;45;1;"< 1 Year";"No";26318;152;185;0
52096;"Male";50;1;30;0;"1-2 Year";"Yes";34271;26;229;1
52097;"Female";23;1;43;0;"< 1 Year";"Yes";51078;152;11;0
52098;"Male";45;1;47;0;"> 2 Years";"Yes";49600;26;183;0
52099;"Female";45;1;8;1;"1-2 Year";"No";44267;124;240;0
52100;"Female";24;1;47;0;"< 1 Year";"Yes";33643;152;49;0
52101;"Male";45;1;12;0;"1-2 Year";"Yes";35878;90;600;0
52102;"Female";38;1;36;0;"1-2 Year";"Yes";37228;124;75;1
52103;"Male";24;1;45;1;"< 1 Year";"No";41904;152;113;0
52104;"Male";40;0;11;0;"1-2 Year";"No";2630;157;268;0
52105;"Male";80;1;3;1;"1-2 Year";"No";28651;26;144;0
52106;"Female";22;0;46;0;"< 1 Year";"No";28621;152;188;0
52107;"Male";52;0;28;0;"1-2 Year";"No";41783;29;282;0
52108;"Male";99;1;33;0;"1-2 Year";"Yes";2630;157;277;1
52109;"Female";22;1;45;1;"< 1 Year";"No";20773;152;33;0
52110;"Male";45;1;28;0;"1-2 Year";"Yes";37712;26;268;1
52111;"Female";42;1;28;1;"1-2 Year";"No";29976;124;118;0
52112;"Female";42;0;28;0;"1-2 Year";"No";2630;124;215;0
52113;"Female";29;1;11;1;"< 1 Year";"No";27252;152;1962;0
52114;"Female";23;1;17;1;"< 1 Year";"No";52490;152;513;0
52115;"Female";26;1;3;1;"< 1 Year";"No";35723;152;129;0
52116;"Male";57;1;15;0;"1-2 Year";"Yes";2630;156;123;1
52117;"Female";24;1;47;1;"< 1 Year";"No";23277;152;279;0
52118;"Male";70;1;28;0;"1-2 Year";"Yes";67298;4;107;1
52119;"Male";78;1;46;1;"1-2 Year";"No";37242;11;60;0
52120;"Male";35;1;3;1;"1-2 Year";"No";18571;152;55;0
52121;"Female";30;1;28;0;"1-2 Year";"Yes";38327;124;70;1
52122;"Male";68;1;3;1;"< 1 Year";"No";20760;160;105;0
52123;"Male";80;1;1;1;"1-2 Year";"No";2630;157;139;0
52124;"Female";51;1;28;0;"1-2 Year";"Yes";2630;158;119;1
52125;"Male";26;1;8;1;"< 1 Year";"No";31426;152;17;0
52126;"Female";48;1;29;0;"1-2 Year";"Yes";2630;156;194;1
52127;"Male";48;1;8;0;"1-2 Year";"Yes";45304;124;178;0
52128;"Female";24;1;43;0;"< 1 Year";"Yes";2630;152;254;0
52129;"Female";36;0;28;0;"1-2 Year";"No";30206;26;222;0
52130;"Male";67;1;50;0;"> 2 Years";"Yes";31336;8;155;1
52131;"Female";40;1;28;0;"1-2 Year";"Yes";26087;26;297;0
52132;"Male";23;1;32;1;"< 1 Year";"No";29129;152;111;0
52133;"Male";23;1;28;1;"< 1 Year";"No";36071;152;76;0
52134;"Female";44;1;41;0;"1-2 Year";"Yes";39210;124;51;1
52135;"Male";41;1;28;0;"1-2 Year";"Yes";38927;26;185;1
52136;"Male";50;1;41;1;"1-2 Year";"No";33201;124;257;0
52137;"Female";138;1;28;0;"> 2 Years";"Yes";2630;26;72;1
52138;"Female";42;1;19;0;"1-2 Year";"Yes";32944;26;249;0
52139;"Male";50;1;45;1;"1-2 Year";"No";23179;30;111;0
52140;"Female";64;1;25;0;"1-2 Year";"Yes";2630;157;67;1
52141;"Male";74;1;28;0;"> 2 Years";"Yes";40797;122;124;1
52142;"Female";55;1;28;1;"1-2 Year";"No";33858;26;279;0
52143;"Female";21;1;46;1;"< 1 Year";"No";32170;160;102;0
52144;"Male";69;1;28;0;"> 2 Years";"Yes";57562;122;42;0
52145;"Female";46;1;19;0;"1-2 Year";"Yes";33353;157;186;0
52146;"Female";24;1;37;0;"< 1 Year";"Yes";26938;152;69;0
